date,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,cloudCover,dewPoint,humidity,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,time,visibility,windBearing,windSpeed,daylightHours
5/29/2012,92.06,1338314400,69.41,1338379200,0.28,69.39,0.72,0.28,,0.016,0.181,1338343200,0.95,rain,1010.65,1338284828,1338337630,88.01,1338318000,69,1338379200,1338264000,9.53,201,7.95,14.66722222
5/30/2012,81.63,1338411600,68.94,1338458400,0.57,64.58,0.74,0.32,,0.0007,0.0062,1338400800,0.48,rain,1008.16,1338371201,1338424073,80.85,1338411600,68.78,1338458400,1338350400,9.72,257,1.54,14.68666667
5/31/2012,82.73,1338494400,68.6,1338534000,0.21,56.98,0.56,0.36,,0,0,,0,,1009.75,1338457576,1338510516,82.73,1338494400,68.42,1338537600,1338436800,9.8,348,4.1,14.70555556
6/1/2012,79.95,1338573600,60.35,1338631200,0.78,65.59,0.8,0.4,,0.0265,0.1412,1338584400,0.95,rain,1009.35,1338543953,1338596958,79.22,1338577200,60.35,1338631200,1338523200,8.4,132,5.35,14.72361111
6/2/2012,73.52,1338678000,58,1338717600,0.44,52.35,0.62,0.43,,0.003,0.0711,1338609600,0.32,rain,1008.57,1338630332,1338683398,73.52,1338678000,58,1338717600,1338609600,9.69,311,7.11,14.74055556
6/3/2012,77.77,1338753600,61.17,1338804000,0.32,51.82,0.57,0.47,,0.0001,0.0005,1338696000,0.05,rain,1009.1,1338716712,1338769837,77.77,1338753600,61.17,1338804000,1338696000,9.94,269,5.26,14.75694444
6/4/2012,72.87,1338840000,58.07,1338890400,0.5,51.6,0.57,0.51,,0.0003,0.0031,1338865200,0.11,rain,1005.19,1338803094,1338856275,72.87,1338840000,58.07,1338890400,1338782400,9.96,331,8.13,14.7725
6/5/2012,67.8,1338930000,56.56,1338969600,0.83,50.99,0.66,0.55,,0.0002,0.0035,1338883200,0.05,rain,1011.43,1338889478,1338942712,67.8,1338930000,56.56,1338969600,1338868800,9.94,56,5.2,14.78722222
6/6/2012,73.13,1339012800,57.35,1339063200,0.52,52.28,0.66,0.58,,0.0008,0.0133,1339023600,0.44,rain,1015.33,1338975864,1339029147,73.13,1339012800,57.35,1339063200,1338955200,9.93,196,2.39,14.80083333
6/7/2012,78.87,1339099200,59.35,1339149600,0.33,54.26,0.64,0.62,,0.0019,0.0259,1339092000,0.14,rain,1015.61,1339062252,1339115581,78.87,1339099200,59.35,1339149600,1339041600,9.94,294,3.97,14.81361111
6/8/2012,82.61,1339189200,64.7,1339236000,0.21,53.7,0.56,0.66,,0,0,,0,,1014.95,1339148641,1339202014,82.61,1339189200,64.7,1339236000,1339128000,9.92,308,5.53,14.82583333
6/9/2012,88.86,1339272000,67.83,1339322400,0.22,55.82,0.51,0.69,,0,0,,0,,1014.75,1339235032,1339288445,88.86,1339272000,67.57,1339322400,1339214400,9.97,262,4.21,14.83694444
6/10/2012,89.14,1339362000,70.85,1339408800,0.11,60.99,0.57,0.72,,0,0,,0,,1017.78,1339321426,1339374875,89.14,1339362000,70.04,1339408800,1339300800,9.97,197,3.64,14.84694444
6/11/2012,86.16,1339444800,70.71,1339495200,0.44,64.2,0.63,0.75,,0,0,,0,,1019.27,1339407821,1339461303,85.96,1339437600,69.76,1339495200,1339387200,9.63,177,6.85,14.85611111
6/12/2012,77.4,1339542000,70.25,1339581600,0.9,69.66,0.87,0.79,,0.0106,0.0405,1339491600,0.95,rain,1013.76,1339494217,1339547730,76,1339542000,69.46,1339578000,1339473600,8.38,167,7.42,14.86472222
6/13/2012,79.52,1339621200,67.01,1339668000,0.43,57.89,0.61,0.82,,0.0025,0.0572,1339560000,0.56,rain,1013.85,1339580616,1339634155,79.52,1339621200,67.01,1339668000,1339560000,9.8,347,10.39,14.87194444
6/14/2012,79.61,1339707600,63.04,1339754400,0.7,58.28,0.61,0.85,,0,0,,0,,1020.49,1339667016,1339720579,79.6,1339707600,62.83,1339754400,1339646400,10,59,5.35,14.87861111
6/15/2012,79.52,1339794000,61.84,1339840800,0.33,57.35,0.63,0.88,,0,0,,0,,1024.29,1339753418,1339807001,79.52,1339794000,61.84,1339840800,1339732800,9.97,85,4.41,14.88416667
6/16/2012,79.67,1339876800,60.04,1339927200,0.36,53.8,0.57,0.91,,0,0,,0,,1024.88,1339839822,1339893421,79.67,1339876800,60.04,1339927200,1339819200,9.86,94,4.26,14.88861111
6/17/2012,73.99,1339959600,62.44,1340013600,0.39,55.62,0.66,0.94,,0,0,,0,,1021.23,1339926228,1339979840,73.99,1339959600,62.42,1340013600,1339905600,9.75,137,5.47,14.89222222
6/18/2012,70.37,1340060400,68.97,1340100000,0.9,60.09,0.81,0.97,,0.0064,0.0731,1340031600,0.75,rain,1018.97,1340012635,1340066257,70.14,1340060400,68.39,1340100000,1339992000,9.57,161,6.18,14.895
6/19/2012,90.93,1340146800,74.38,1340186400,0.57,67.04,0.74,0.99,,0.0001,0.0035,1340103600,0.05,rain,1019.74,1340099044,1340152672,85.94,1340139600,73.09,1340186400,1340078400,9.88,164,4.34,14.89666667
6/20/2012,98.57,1340229600,76.9,1340272800,0.26,69.64,0.65,0.03,,0,0,,0,,1018.48,1340185455,1340239086,94.29,1340222400,75.55,1340272800,1340164800,8.48,268,2.32,14.8975
6/21/2012,100.37,1340316000,83.89,1340359200,0.19,70.13,0.62,0.06,,0,0,,0,,1013.67,1340271868,1340325498,95.34,1340305200,79.95,1340359200,1340251200,8.53,241,1.86,14.89722222
6/22/2012,95.05,1340388000,72.97,1340445600,0.55,69.85,0.65,0.1,,0.0034,0.0231,1340395200,0.4,rain,1009.75,1340358282,1340411908,92.01,1340388000,71.93,1340445600,1340337600,8.95,306,3.98,14.89611111
6/23/2012,87.43,1340481600,69.64,1340532000,0.39,62.09,0.6,0.13,,0.0003,0.0067,1340434800,0.06,rain,1013.24,1340444698,1340498316,87.43,1340481600,69.24,1340532000,1340424000,9.21,329,5.76,14.89388889
6/24/2012,88.39,1340564400,73.19,1340618400,0.39,61.62,0.56,0.17,,0,0,,0,,1014.84,1340531115,1340584723,88.39,1340564400,72.33,1340618400,1340510400,9.97,210,2.64,14.89111111
6/25/2012,84.91,1340654400,60.78,1340704800,0.32,59.23,0.55,0.2,,0.0002,0.0011,1340604000,0.1,rain,1007.98,1340617534,1340671127,84.91,1340654400,60.78,1340704800,1340596800,9.78,303,5.72,14.88694444
6/26/2012,79,1340748000,64.67,1340787600,0.18,45.75,0.42,0.24,,0,0,,0,,1010.57,1340703955,1340757530,79,1340748000,64.67,1340787600,1340683200,9.91,325,11.19,14.88194444
6/27/2012,86.46,1340827200,68.43,1340877600,0.15,51.26,0.44,0.27,,0,0,,0,,1011.67,1340790377,1340843931,86.46,1340827200,68.43,1340877600,1340769600,9.69,313,8.86,14.87611111
6/28/2012,92.23,1340913600,77.83,1340960400,0.19,58.41,0.49,0.31,,0,0,,0,,1010.88,1340876801,1340930330,92.23,1340913600,77.25,1340960400,1340856000,9.7,225,4.8,14.86916667
6/29/2012,110.47,1341010800,73.59,1341050400,0.33,69.27,0.56,0.35,,0.0118,0.2826,1341025200,0.7,rain,1006.58,1340963226,1341016728,100.05,1341003600,72.54,1341046800,1340942400,9.42,247,3.11,14.86166667
6/30/2012,95.66,1341093600,77.48,1341136800,0.28,67.77,0.65,0.39,,0.0245,0.5703,1341028800,0.83,rain,1009.38,1341049653,1341103123,93.24,1341086400,76.09,1341136800,1341028800,9.83,276,3.45,14.85277778
7/1/2012,98.88,1341169200,77.84,1341223200,0.26,68.9,0.58,0.42,,0,0.0006,1341115200,0,,1010.96,1341136081,1341189517,95.85,1341176400,77.3,1341223200,1341115200,9.9,277,4.46,14.84333333
7/2/2012,91.57,1341255600,76.97,1341309600,0.42,62.92,0.49,0.46,,0.001,0.0178,1341208800,0.13,rain,1013.51,1341222510,1341275908,91.57,1341255600,76.11,1341309600,1341201600,10,347,4.99,14.83277778
7/3/2012,94.23,1341345600,76.23,1341399600,0.47,65.04,0.55,0.49,,0.0026,0.0272,1341367200,0.37,rain,1013.54,1341308941,1341362298,94.23,1341345600,75.6,1341399600,1341288000,9.83,284,2.3,14.82138889
7/4/2012,102.19,1341439200,79.03,1341482400,0.39,68.37,0.6,0.54,,0.0001,0.0016,1341428400,0.16,rain,1011.31,1341395373,1341448686,95.79,1341439200,78.19,1341482400,1341374400,9.76,283,4.67,14.80916667
7/5/2012,101.18,1341525600,84.06,1341568800,0.39,67.23,0.51,0.57,,0.0063,0.0806,1341471600,0.06,rain,1009.99,1341481807,1341535072,96.5,1341518400,80.69,1341568800,1341460800,9.94,303,6.21,14.79583333
7/6/2012,97.86,1341615600,84.64,1341655200,0.22,66.59,0.51,0.61,,0,0,,0,,1012.44,1341568242,1341621456,96.37,1341604800,80.07,1341655200,1341547200,9.95,355,2.42,14.78166667
7/7/2012,105.25,1341702000,90.06,1341741600,0.33,70.14,0.54,0.64,,0,0,,0,,1011.8,1341654678,1341707839,101.46,1341694800,83.26,1341741600,1341633600,9.34,243,3.84,14.76694444
7/8/2012,106.19,1341777600,74.97,1341835200,0.42,73.08,0.62,0.67,,0.001,0.021,1341781200,0.15,rain,1010.32,1341741115,1341794219,97.83,1341774000,73.74,1341835200,1341720000,9.75,311,2.12,14.75111111
7/9/2012,84.88,1341871200,74.91,1341914400,0.68,68.6,0.72,0.7,,0.0181,0.2065,1341806400,0.94,rain,1013.07,1341827553,1341880598,84.4,1341871200,73.6,1341914400,1341806400,9.08,43,3.13,14.73472222
7/10/2012,88.61,1341950400,72.91,1342000800,0.61,67.67,0.69,0.74,,0.0039,0.068,1341964800,0.42,rain,1015.58,1341913992,1341966975,87.19,1341950400,71.82,1342000800,1341892800,9.6,112,2.78,14.7175
7/11/2012,87.06,1342040400,71.08,1342087200,0.53,65.03,0.65,0.77,,0,0,,0,,1019.36,1342000433,1342053350,87.06,1342040400,70.44,1342087200,1341979200,9.75,104,4.12,14.69916667
7/12/2012,85.6,1342119600,73.96,1342173600,0.42,61.83,0.58,0.8,,0,0,,0,,1021.85,1342086874,1342139723,85.6,1342119600,73.55,1342173600,1342065600,9.95,120,4.03,14.68027778
7/13/2012,86.46,1342206000,73.07,1342267200,0.7,62.11,0.56,0.83,,0,0,,0,,1022.38,1342173317,1342226094,86.46,1342206000,72.24,1342267200,1342152000,9.97,190,1.81,14.66027778
7/14/2012,90.8,1342296000,77.54,1342328400,0.81,68.81,0.74,0.86,,0.0059,0.0361,1342303200,0.74,rain,1021.72,1342259760,1342312463,85.67,1342296000,75.93,1342328400,1342238400,9.87,145,2.22,14.63972222
7/15/2012,97.14,1342382400,76.03,1342432800,0.59,72.36,0.76,0.89,,0.0013,0.0107,1342393200,0.55,rain,1018.56,1342346204,1342398831,92.35,1342378800,74.87,1342432800,1342324800,9.69,222,4.65,14.61861111
7/16/2012,97.85,1342468800,77.34,1342519200,0.39,70.99,0.67,0.92,,0.0006,0.0083,1342414800,0.63,rain,1013.45,1342432649,1342485197,92.51,1342468800,76.13,1342519200,1342411200,9.8,290,4.39,14.59666667
7/17/2012,98.99,1342551600,82.04,1342605600,0.36,68.1,0.57,0.95,,0,0,,0,,1011.34,1342519095,1342571561,97.34,1342558800,78.93,1342605600,1342497600,9.48,275,3.75,14.57388889
7/18/2012,103.33,1342638000,80,1342692000,0.41,70.93,0.62,0.98,,0.0002,0.0041,1342648800,0.07,rain,1011.2,1342605542,1342657924,97.76,1342634400,78.76,1342692000,1342584000,9.47,229,2.71,14.55055556
7/19/2012,97.24,1342738800,76.11,1342756800,0.55,70.27,0.65,0.02,,0.0183,0.2367,1342749600,0.94,rain,1012.44,1342691989,1342744284,92.11,1342735200,74.57,1342767600,1342670400,9.35,325,2.5,14.52638889
7/20/2012,82.08,1342803600,67.32,1342872000,0.9,71.05,0.87,0.05,,0.0151,0.1623,1342756800,0.88,rain,1012.59,1342778438,1342830643,79.11,1342803600,66.64,1342872000,1342756800,9.31,24,3.91,14.50138889
7/21/2012,70.11,1342897200,69.83,1342944000,0.99,65.71,0.91,0.08,,0.0126,0.067,1342882800,0.93,rain,1017.67,1342864886,1342917001,69.22,1342897200,68.9,1342944000,1342843200,6.76,47,5.72,14.47638889
7/22/2012,84.19,1342994400,75.51,1343030400,0.82,68.08,0.82,0.12,,0.0002,0.002,1342936800,0.1,rain,1020.78,1342951336,1343003356,81.04,1342994400,74,1343030400,1342929600,9.12,155,1.46,14.45
7/23/2012,92.87,1343080800,75.82,1343124000,0.52,71.27,0.74,0.15,,0,0,,0,,1017.17,1343037786,1343089710,87.77,1343080800,74.57,1343120400,1343016000,9.15,221,3.95,14.42333333
7/24/2012,97.31,1343152800,72.08,1343214000,0.34,70.99,0.7,0.19,,0.0006,0.0149,1343167200,0.08,rain,1008.5,1343124237,1343176062,89.54,1343152800,71.98,1343214000,1343102400,9.59,270,6.22,14.39583333
7/25/2012,86.28,1343250000,73.78,1343293200,0.14,58.1,0.51,0.23,,0,0.0005,1343242800,0,,1012.1,1343210688,1343262413,86.28,1343250000,72.94,1343293200,1343188800,9.95,336,3.25,14.36805556
7/26/2012,105.31,1343340000,77.63,1343383200,0.27,69.75,0.65,0.26,,0.002,0.0423,1343358000,0.39,rain,1007.64,1343297139,1343348762,96.36,1343336400,76.14,1343383200,1343275200,9.61,201,6.91,14.33972222
7/27/2012,95.16,1343415600,76.91,1343473200,0.39,70.97,0.68,0.3,,0.0003,0.0062,1343361600,0.1,rain,1009.19,1343383591,1343435110,90.65,1343419200,75.67,1343473200,1343361600,9.58,307,3.69,14.31083333
7/28/2012,94.15,1343505600,72.57,1343556000,0.37,69.43,0.67,0.34,,0.0087,0.111,1343520000,0.41,rain,1011.93,1343470044,1343521456,91.81,1343505600,71.87,1343556000,1343448000,9.65,314,3.75,14.28111111
7/29/2012,88.21,1343599200,73.91,1343642400,0.31,66.83,0.67,0.38,,0,0,,0,,1014.84,1343556497,1343607800,86.61,1343599200,72.7,1343642400,1343534400,9.79,350,3.82,14.25083333
7/30/2012,88.96,1343678400,74.07,1343732400,0.42,69.28,0.73,0.41,,0.0001,0.0016,1343685600,0.05,rain,1016.96,1343642950,1343694143,86.29,1343678400,72.77,1343732400,1343620800,9.36,118,4.85,14.22027778
7/31/2012,87.84,1343761200,73.49,1343815200,0.5,69.47,0.74,0.45,,0,0.0005,1343790000,0,,1014.68,1343729403,1343780484,85.4,1343757600,72.48,1343815200,1343707200,9.84,135,4.22,14.18916667
8/1/2012,90.07,1343851200,75.02,1343901600,0.55,68.97,0.73,0.48,,0.0028,0.0387,1343836800,0.12,rain,1011.34,1343815857,1343866824,86.62,1343851200,73.67,1343901600,1343793600,9.77,162,0.89,14.1575
8/2/2012,94.32,1343934000,75.28,1343988000,0.25,71.25,0.73,0.53,,0.0016,0.0144,1343937600,0.14,rain,1011.73,1343902311,1343953163,89.72,1343930400,74.07,1343988000,1343880000,9.22,141,2.52,14.12555556
8/3/2012,97.27,1344031200,79.72,1344078000,0.37,71.16,0.7,0.56,,0,0,,0,,1015.47,1343988765,1344039500,91.17,1344024000,78.01,1344078000,1343966400,9.54,175,6.45,14.09305556
8/4/2012,96.7,1344110400,82.29,1344160800,0.25,71.96,0.67,0.59,,0,0,,0,,1019.71,1344075220,1344125836,92.21,1344114000,79.03,1344160800,1344052800,9.53,173,8.75,14.06
8/5/2012,98.43,1344193200,79.1,1344250800,0.42,72.05,0.71,0.62,,0.0025,0.0247,1344196800,0.77,rain,1018.88,1344161674,1344212170,92.98,1344193200,77.62,1344250800,1344139200,9.79,201,9.33,14.02666667
8/6/2012,91.56,1344286800,76.89,1344337200,0.62,71.38,0.73,0.65,,0.0005,0.0084,1344261600,0.45,rain,1016.69,1344248129,1344298503,88.51,1344286800,75.64,1344337200,1344225600,9.71,264,2.42,13.99277778
8/7/2012,90.88,1344366000,77.63,1344420000,0.57,70.92,0.74,0.69,,0.0003,0.0051,1344340800,0.05,rain,1015.07,1344334584,1344384835,87.08,1344366000,76.05,1344420000,1344312000,9.28,108,1.93,13.95861111
8/8/2012,90.69,1344452400,75.84,1344506400,0.58,71.31,0.73,0.72,,0,0.0008,1344466800,0,,1014.4,1344421039,1344471166,87.69,1344456000,74.31,1344506400,1344398400,9.35,145,2.9,13.92416667
8/9/2012,95.15,1344546000,73.72,1344600000,0.4,70.02,0.69,0.75,,0.0054,0.0655,1344556800,0.25,rain,1012.62,1344507494,1344557495,90.98,1344542400,72.4,1344600000,1344484800,8.64,173,4.04,13.88916667
8/10/2012,89.15,1344636000,72.01,1344679200,0.66,70.27,0.76,0.78,,0.0183,0.1543,1344596400,1,rain,1008.59,1344593949,1344643823,85.35,1344636000,70.93,1344679200,1344571200,9.36,192,6.05,13.85388889
8/11/2012,87.86,1344722400,71.28,1344765600,0.61,68.68,0.76,0.81,,0.0142,0.1088,1344733200,0.8,rain,1010.64,1344680404,1344730150,86,1344715200,70.9,1344765600,1344657600,9.34,192,6.33,13.81833333
8/12/2012,84.95,1344808800,71.22,1344855600,0.56,62.35,0.62,0.84,,0,0,,0,,1014.42,1344766859,1344816475,84.95,1344808800,70.62,1344855600,1344744000,9.73,333,3.59,13.78222222
8/13/2012,86.02,1344888000,74.27,1344945600,0.53,63.7,0.62,0.87,,0,0,,0,,1015.73,1344853315,1344902800,86.02,1344888000,73.08,1344945600,1344830400,9.87,166,1.42,13.74583333
8/14/2012,89.86,1344974400,72.51,1345024800,0.59,69.68,0.73,0.9,,0.0058,0.0666,1344945600,0.79,rain,1012.24,1344939770,1344989123,86.56,1344970800,71.54,1345024800,1344916800,9.3,171,4.37,13.70916667
8/15/2012,84.68,1345060800,69.37,1345111200,0.44,66.86,0.7,0.93,,0.0005,0.0092,1345003200,0.1,rain,1011.69,1345026225,1345075445,82.8,1345060800,68.88,1345111200,1345003200,9.73,318,5.64,13.67222222
8/16/2012,87.18,1345154400,70.99,1345201200,0.08,61.72,0.6,0.96,,0,0,,0,,1013.88,1345112680,1345161767,87.18,1345154400,70.31,1345201200,1345089600,9.35,314,4.85,13.63527778
8/17/2012,89.97,1345233600,69.22,1345287600,0.35,64.45,0.63,0.99,,0.0018,0.0188,1345251600,0.59,rain,1011.05,1345199135,1345248087,89.97,1345233600,68.59,1345287600,1345176000,9.42,210,4.73,13.59777778
8/18/2012,82.89,1345320000,69.07,1345370400,0.48,62.06,0.66,0.03,,0.0066,0.0669,1345269600,0.85,rain,1012.09,1345285590,1345334406,82.89,1345320000,68.86,1345370400,1345262400,9.35,1,5.38,13.56
8/19/2012,76.14,1345392000,69.11,1345446000,0.8,63.97,0.77,0.07,,0.0047,0.0205,1345428000,0.73,rain,1013.61,1345372045,1345420724,75.54,1345392000,68.37,1345453200,1345348800,9.58,61,2.06,13.52194444
8/20/2012,78.65,1345492800,65.44,1345543200,0.82,64.05,0.78,0.1,,0.0066,0.0811,1345507200,0.42,rain,1012.38,1345458499,1345507041,78.41,1345492800,64.95,1345543200,1345435200,9.27,101,0.41,13.48388889
8/21/2012,81.91,1345582800,67.42,1345629600,0.47,61.99,0.72,0.14,,0.0032,0.0662,1345593600,0.39,rain,1016.84,1345544954,1345593358,81.82,1345582800,66.89,1345629600,1345521600,8.7,358,1.37,13.44555556
8/22/2012,84.23,1345665600,69.25,1345719600,0.41,63.55,0.72,0.18,,0.004,0.0667,1345672800,0.44,rain,1019.74,1345631409,1345679673,83.58,1345665600,68.39,1345719600,1345608000,9.1,91,0.27,13.40666667
8/23/2012,85.69,1345744800,70.75,1345802400,0.35,64.61,0.69,0.22,,0,0,,0,,1020.52,1345717863,1345765988,85.22,1345744800,69.95,1345802400,1345694400,8.54,155,1.7,13.36805556
8/24/2012,85.5,1345831200,73.74,1345892400,0.52,65.07,0.68,0.25,,0,0,,0,,1020.68,1345804317,1345852301,85.05,1345831200,72.97,1345892400,1345780800,9.39,159,1.95,13.32888889
8/25/2012,79.35,1345914000,72.25,1345946400,0.79,66.52,0.76,0.29,,0.0049,0.0505,1345921200,0.76,rain,1021.7,1345890772,1345938614,78.99,1345914000,71.37,1345946400,1345867200,9.58,66,6.13,13.28944444
8/26/2012,83.4,1345996800,71.31,1346058000,0.8,69.64,0.88,0.33,,0.0227,0.0911,1346004000,0.69,rain,1022.03,1345977226,1346024926,79.8,1345996800,70.24,1346058000,1345953600,9.12,90,5.92,13.25
8/27/2012,88.72,1346097600,75.72,1346155200,0.48,69.09,0.77,0.37,,0,0.0005,1346068800,0,,1018.78,1346063680,1346111238,85.82,1346104800,74.38,1346155200,1346040000,9.67,184,4.4,13.21055556
8/28/2012,88.27,1346184000,68.76,1346238000,0.39,67.18,0.68,0.4,,0.0009,0.0131,1346155200,0.53,rain,1013.36,1346150134,1346197548,88.27,1346184000,68.42,1346238000,1346126400,9.67,293,4.26,13.17055556
8/29/2012,83.72,1346277600,68.68,1346324400,0.21,61.33,0.63,0.44,,0,0,,0,,1014.97,1346236587,1346283858,83.72,1346277600,68.08,1346324400,1346212800,9.71,4,1.81,13.13083333
8/30/2012,87.9,1346364000,72.43,1346410800,0.27,64.63,0.68,0.47,,0,0,,0,,1018.36,1346323041,1346370167,86.21,1346364000,71.26,1346410800,1346299200,9.78,200,1.18,13.09055556
8/31/2012,93.77,1346450400,76.85,1346493600,0.11,66.33,0.64,0.52,,0,0,,0,,1017.99,1346409495,1346456476,93.66,1346443200,75.78,1346493600,1346385600,8.65,256,3.9,13.05027778
9/1/2012,96.04,1346529600,75.08,1346572800,0.53,70.49,0.69,0.54,,0.0081,0.1173,1346551200,0.59,rain,1016.75,1346495948,1346542784,91.12,1346529600,73.67,1346572800,1346472000,9.34,288,3.32,13.01
9/2/2012,87.2,1346619600,76.07,1346662800,0.63,72.35,0.84,0.57,,0.0056,0.0466,1346626800,0.27,rain,1016.3,1346582401,1346629091,82.01,1346619600,74.57,1346662800,1346558400,8.96,139,0.31,12.96944444
9/3/2012,86.43,1346695200,76.24,1346749200,0.75,72.5,0.83,0.6,,0.0018,0.029,1346644800,0.62,rain,1016.64,1346668855,1346715398,82.08,1346695200,74.73,1346749200,1346644800,9,158,4.84,12.92861111
9/4/2012,92.63,1346788800,79.06,1346839200,0.7,72.67,0.79,0.63,,0.0005,0.0085,1346738400,0.2,rain,1014.2,1346755308,1346801705,86.49,1346785200,77.68,1346839200,1346731200,9.58,189,7.4,12.88805556
9/5/2012,93.69,1346875200,77.66,1346929200,0.68,72.85,0.76,0.66,,0.0027,0.0268,1346893200,0.44,rain,1010.05,1346841761,1346888011,86.63,1346871600,76.2,1346929200,1346817600,9.9,208,5.94,12.84722222
9/6/2012,85.85,1346958000,71.13,1347012000,0.59,72.25,0.85,0.69,,0.0051,0.0611,1346940000,0.95,rain,1011.8,1346928214,1346974316,81.57,1346961600,70.1,1347012000,1346904000,9.25,135,1.8,12.80611111
9/7/2012,91.35,1347044400,75.61,1347087600,0.09,69.14,0.75,0.72,,0,0,,0,,1012.7,1347014667,1347060621,87.08,1347044400,74.1,1347087600,1346990400,9.51,181,5.39,12.765
9/8/2012,90.86,1347127200,61.41,1347188400,0.67,68.78,0.83,0.75,,0.0291,0.4019,1347138000,0.88,rain,1007.36,1347101120,1347146926,87.2,1347127200,61.41,1347188400,1347076800,8.93,201,7,12.72388889
9/9/2012,77.82,1347220800,60.25,1347274800,0.28,54.58,0.61,0.78,,0,0,,0,,1011.67,1347187573,1347233230,77.82,1347220800,60.25,1347274800,1347163200,9.79,325,7.72,12.6825
9/10/2012,74.35,1347307200,55.34,1347361200,0.15,49.86,0.56,0.82,,0,0,,0,,1017.8,1347274025,1347319534,74.35,1347307200,55.34,1347361200,1347249600,10,329,8.85,12.64138889
9/11/2012,76.39,1347397200,57.53,1347447600,0.11,49.11,0.59,0.85,,0,0,,0,,1024.61,1347360478,1347405838,76.39,1347397200,57.53,1347447600,1347336000,9.93,309,1.4,12.6
9/12/2012,78.38,1347480000,58.77,1347534000,0.06,53.96,0.64,0.88,,0,0,,0,,1027.1,1347446931,1347492141,78.38,1347480000,58.77,1347534000,1347422400,9.98,187,4.08,12.55833333
